kda,most_played_role,winrate,avg_creeps_per_min,avg_gold_per_min,username,rank_lp
4.9/4.8/9.0,AD Carry,Wins: 172 (53.8%),4.86,395.98,Braxy#NA1,GrandMaster 462 LP
1.9/4.6/13.8,Support,Wins: 59 (59.6%),1.1400000000000001,292.9,grandleviathan#mott,GrandMaster 289 LP
6.9/6.0/9.3,Jungler,Wins: 165 (56.9%),7.0,479.3,花有重开日人无在少年#0525,Challenger 603 LP
5.5/4.8/5.7,Top,Wins: 98 (57.6%),7.38,435.3,Horder#Chris,Challenger 562 LP
8.1/4.7/9.6,Jungler,Wins: 80 (73.4%),7.1,465.14,blaberfish2#NA1,Challenger 1081 LP
7.0/4.5/6.8,Jungler,Wins: 99 (54.1%),7.1,454.91999999999996,Karasmai Kayn#NA1,GrandMaster 218 LP
6.2/6.0/7.0,Mid,Wins: 183 (53.6%),5.699999999999999,515.96,Reveall#7469,Challenger 620 LP
6.3/4.6/7.4,Mid,Wins: 134 (52.8%),7.760000000000001,443.5,young#0000,Challenger 347 LP
6.1/5.1/6.7,AD Carry,Wins: 250 (51.4%),6.8,420.32,TyChee#1437,GrandMaster 414 LP
4.8/4.3/10.9,AD Carry,Wins: 175 (58.1%),5.4399999999999995,403.98,Kurfyou#NA3,Challenger 1268 LP
2.3/4.5/13.6,Support,Wins: 144 (55.2%),1.1600000000000001,307.62,Shiku#2004,Challenger 613 LP
2.0/5.0/13.3,Support,Wins: 163 (52.8%),2.02,301.93999999999994,Harimata#NA1,GrandMaster 372 LP
10.3/4.3/4.7,AD Carry,Wins: 74 (61.2%),4.74,603.92,last goodbye#ttyl,GrandMaster 411 LP
3.8/5.0/8.7,Top,Wins: 131 (56.0%),3.7499999999999996,296.90000000000003,Paklaiton#NA1,Challenger 640 LP
10.6/4.4/6.6,Jungler,Wins: 101 (69.7%),7.42,504.4,Sheiden3#NA1,Challenger 1321 LP
6.9/3.8/8.9,Jungler,Wins: 59 (62.8%),5.38,399.86,Consume Adapt#NA1,GrandMaster 334 LP
6.2/5.2/6.8,AD Carry,Wins: 85 (54.1%),7.140000000000001,525.2,catennator#owo,GrandMaster 372 LP
7.3/5.6/7.0,AD Carry,Wins: 211 (53.8%),7.38,490.46000000000004,melke#0001,Challenger 794 LP
6.6/4.2/6.6,AD Carry,Wins: 145 (57.5%),8.92,475.4799999999999,Doublelift#NA1,Challenger 1116 LP
7.5/6.0/7.5,AD Carry,Wins: 143 (57.4%),7.5,470.0799999999999,Seishiro Nagi#2002,Challenger 405 LP
2.9/4.6/13.3,Support,Wins: 119 (55.3%),2.2800000000000002,343.32000000000005,Z Score#1500,GrandMaster 547 LP
3.0/5.3/13.4,Support,Wins: 145 (60.2%),1.2,310.9,TL Honda CoreJJ#1123,Challenger 1191 LP
4.6/5.7/7.6,Top,Wins: 64 (50.8%),6.08,380.6,ueP#ueP,Diamond III 92 LP
5.7/5.3/5.0,Top,Wins: 152 (49.5%),6.739999999999999,401.34000000000003,Faake#Faake,Diamond I 44 LP
6.9/6.2/9.5,Jungler,Wins: 78 (49.7%),6.840000000000001,436.8,Minerva#BR1,Diamond I 29 LP
7.7/5.9/7.6,Jungler,Wins: 85 (50.6%),5.38,429.68,none#yin,Diamond I 68 LP
6.3/6.1/6.8,Mid,Wins: 72 (51.8%),6.859999999999999,437.9599999999999,Jpguima#lySo,Diamond I 0 LP
3.9/6.2/8.8,AD Carry,Wins: 48 (51.1%),5.6,409.8,Tixa#MG1,Master 51 LP
6.5/5.7/8.7,AD Carry,Wins: 95 (53.4%),6.5200000000000005,448.08000000000004,Viciun#jpp,Master 79 LP
N/A,N/A,N/A,N/A,N/A,RATOLOL#RAGE,Master N/A LP
2.8/5.3/14.8,Support,Wins: 68 (54.5%),1.1600000000000001,311.38,Ayase#MGL,Diamond I 65 LP
4.6/6.2/11.1,Support,Wins: 140 (54.9%),3.6799999999999997,402.34,Iwaze#LLL,Diamond II 90 LP
6.2/4.9/6.8,Top,Wins: 116 (60.7%),7.44,443.62,CRIA DE IPANEMA#PIT,Challenger 824 LP
6.3/4.7/5.9,Top,Wins: 277 (55.0%),8.18,459.52,LOS SuperCleber#CBLol,Challenger 1258 LP
8.7/5.0/8.6,Jungler,Wins: 118 (53.4%),6.82,448.28000000000003,HUANXIAOLONGBAO#CHINA,GrandMaster 198 LP
8.5/5.7/9.1,Jungler,Wins: 328 (53.5%),6.220000000000001,448.56000000000006,paiN Tatu#10y,Challenger 1454 LP
8.3/5.7/8.1,Mid,Wins: 229 (58.1%),7.040000000000001,464.35999999999996,Aithusa#lol,Challenger 1576 LP
7.2/4.9/7.1,Mid,Wins: 136 (58.6%),7.7,458.0,Qats#BR2,Challenger 931 LP
9.6/8.0/7.6,AD Carry,Wins: 263 (56.2%),8.22,538.9599999999999,Brance#Branc,Challenger 1720 LP
11.1/5.4/7.9,AD Carry,Wins: 35 (72.9%),6.92,572.4200000000001,Breaking the#habit,Master 276 LP
3.3/5.4/14.4,Support,Wins: 127 (57.2%),2.0999999999999996,334.44000000000005,SUPKING#KR01,GrandMaster 597 LP
4.5/5.5/14.8,Support,Wins: 125 (62.5%),1.9799999999999998,372.1,frosty#KR3,Challenger 1402 LP
4.5/5.9/5.4,Top,Wins: 161 (48.5%),6.840000000000001,407.0,mamuscara#mamas,Diamond II 30 LP
7.4/5.8/5.3,Top,Wins: 61 (57.1%),7.220000000000001,480.38,Ieonardin#BR1,Diamond I 24 LP
6.9/6.2/9.5,Jungler,Wins: 78 (49.7%),6.840000000000001,436.8,Minerva#BR1,Diamond I 29 LP
8.8/7.8/7.1,AD Carry,Wins: 16 (55.2%),6.44,573.98,Balta#BR01,Master 79 LP
5.4/5.7/7.2,Mid,Wins: 112 (52.6%),6.3,402.17999999999995,Aerys#BR1,Diamond II 27 LP
6.5/5.3/7.4,Mid,Wins: 11 (73.3%),7.5,501.34,Ruas#P2D,Diamond III 16 LP
5.0/5.4/7.4,Top,Wins: 69 (50.0%),4.74,394.8,Cannón#BR1,Diamond III 60 LP
6.9/4.3/6.9,AD Carry,Wins: 106 (60.6%),7.459999999999999,425.03999999999996,Silva o miôzin 2#BR1,Diamond I 0 LP
N/A,N/A,N/A,N/A,N/A,Faísca amassada#BR1,Diamond III N/A LP
5.3/6.0/8.1,Jungler,Wins: 62 (51.7%),6.08,416.2,niko#kiene,Master 0 LP
6.6/4.0/4.8,Top,Wins: 200 (55.1%),7.260000000000001,416.28000000000003,chickenmaxxer1#bean,Challenger 1012 LP
6.4/5.5/6.1,Top,Wins: 85 (59.4%),7.260000000000001,461.1,Maguyusi#NA1,Challenger 581 LP
8.1/4.7/9.6,Jungler,Wins: 80 (73.4%),7.1,465.14,blaberfish2#NA1,Challenger 1081 LP
6.7/3.8/7.1,Jungler,Wins: 176 (52.2%),7.32,444.03999999999996,Maxander#NA1,Challenger 560 LP
6.3/4.3/5.6,Mid,Wins: 102 (58.6%),8.260000000000002,476.68,WorldConquer#天下無双,GrandMaster 601 LP
6.5/4.7/6.2,Mid,Wins: 188 (55.0%),8.3,483.08000000000004,KatEvolved#666,Challenger 898 LP
7.5/6.0/7.5,AD Carry,Wins: 144 (57.4%),7.5,470.0799999999999,Seishiro Nagi#2002,Challenger 425 LP
6.6/4.2/6.6,AD Carry,Wins: 145 (57.5%),8.92,475.4799999999999,Doublelift#NA1,Challenger 1116 LP
7.2/6.2/8.6,Jungler,Wins: 181 (55.7%),6.180000000000001,434.88,UCI duong pro#NA1,Challenger 776 LP
5.7/4.0/7.9,AD Carry,Wins: 90 (57.7%),7.860000000000001,444.4,Bazz#99999,Challenger 440 LP
7.2/4.9/8.3,AD Carry,Wins: 106 (58.2%),7.76,513.24,ADumper#支配에스,Master 302 LP
7.4/6.2/7.7,Jungler,Wins: 161 (52.6%),7.18,444.36,Darshan#55555,GrandMaster 267 LP
8.5/5.6/5.9,Jungler,Wins: 127 (53.6%),4.7,416.15999999999997,莓烦恼#886,Master 156 LP
7.6/4.9/7.7,Jungler,Wins: 60 (58.8%),6.76,447.86,小 叮#0619,GrandMaster 244 LP
5.6/4.8/7.1,Mid,Wins: 260 (51.2%),6.4399999999999995,427.64,ICahriYou#2272,Master 121 LP
5.3/6.0/7.2,Mid,Wins: 159 (52.5%),6.220000000000001,405.76,Senator Kova#NA1,GrandMaster 345 LP
7.0/4.8/6.5,AD Carry,Wins: 244 (49.7%),7.58,448.43999999999994,圣诞结#123,Master 26 LP
7.2/6.4/7.4,AD Carry,Wins: 100 (48.3%),7.42,447.4,petit squid#ink,Master 34 LP
3.1/5.3/13.1,Support,Wins: 123 (57.5%),1.2599999999999998,318.32,Biofrost#23974,GrandMaster 492 LP
2.3/5.9/13.8,Support,Wins: 117 (50.2%),0.9400000000000001,282.18,Akane Lize#seol,Master 52 LP
3.8/5.0/8.7,Top,Wins: 131 (56.0%),3.7499999999999996,296.90000000000003,Paklaiton#NA1,Challenger 640 LP
5.9/4.5/5.4,Top,Wins: 219 (57.8%),6.6,527.9799999999999,WanWanovo#Fiora,Challenger 917 LP
10.6/4.4/6.6,Jungler,Wins: 101 (69.7%),7.42,504.4,Sheiden3#NA1,Challenger 1321 LP
7.8/4.6/6.6,Jungler,Wins: 122 (58.1%),7.3,475.1,不帮就送#0888,Challenger 707 LP
6.0/4.8/6.8,Mid,Wins: 171 (54.6%),8.14,457.36,AoJune#3354,Challenger 668 LP
6.2/4.5/6.8,Mid,Wins: 108 (57.8%),6.6,403.34000000000003,ck286#pris,Challenger 636 LP
7.2/5.1/7.2,AD Carry,Wins: 158 (57.0%),8.34,476.2,Levitate#1v9,Challenger 850 LP
5.7/5.0/7.6,AD Carry,Wins: 111 (55.0%),6.2,408.71999999999997,Infernodan#Tyler,Challenger 603 LP
2.0/3.8/13.7,Support,Wins: 134 (55.6%),0.96,304.21999999999997,Afflictive#藍月なくる,Challenger 582 LP
3.0/5.3/13.4,Support,Wins: 145 (60.2%),1.2,310.9,TL Honda CoreJJ#1123,Challenger 1191 LP
6.3/6.4/4.8,Top,Wins: 136 (58.1%),6.74,430.84,duduelista#duel,Challenger 864 LP
6.2/4.9/6.8,Top,Wins: 116 (60.7%),7.44,443.62,CRIA DE IPANEMA#PIT,Challenger 824 LP
9.5/3.0/9.2,Jungler,Wins: 67 (77.9%),7.140000000000001,492.38,Disamis#BR10,GrandMaster 599 LP
N/A,N/A,N/A,N/A,N/A,sparck#gado,Challenger N/A LP
8.3/5.7/8.1,Mid,Wins: 229 (58.1%),7.040000000000001,464.35999999999996,Aithusa#lol,Challenger 1576 LP
6.5/5.8/7.3,Mid,Wins: 252 (52.8%),6.1,426.52,give love u#put0,Challenger 760 LP
4.5/5.5/14.8,Support,Wins: 125 (62.5%),1.9799999999999998,372.1,frosty#KR3,Challenger 1402 LP
9.6/8.0/7.6,AD Carry,Wins: 263 (56.2%),8.22,538.9599999999999,Brance#Branc,Challenger 1720 LP
4.7/4.2/12.2,Support,Wins: 170 (54.7%),1.2600000000000002,311.82000000000005,Atrasia#BR1,GrandMaster 460 LP
4.3/6.1/12.5,Support,Wins: 173 (54.1%),4.58,426.38,Changli#Kat,GrandMaster 546 LP
5.3/5.4/6.5,Mid,Wins: 264 (53.9%),6.2,407.68,Daiki Aomine#RKR,Challenger 1072 LP
4.1/4.2/6.4,Top,Wins: 138 (55.9%),6.640000000000001,389.62,31536000#ZIZON,GrandMaster 675 LP
5.4/3.5/9.8,Jungler,Wins: 218 (53.7%),5.619999999999999,409.5,Raydioactiveman#5002,Challenger 612 LP
6.2/4.9/7.9,Mid,Wins: 138 (55.9%),7.4799999999999995,474.62,Fabi#520,GrandMaster 527 LP
4.7/3.5/7.8,Mid,Wins: 208 (53.3%),7.660000000000001,417.96000000000004,Matt Hazeres#loseq,Challenger 755 LP
5.8/3.7/6.8,Mid,Wins: 123 (55.7%),7.659999999999999,437.4,Godskin Apostle#EUW,Challenger 711 LP
7.3/5.2/6.2,Mid,Wins: 122 (55.7%),7.1,438.9200000000001,Simpli#Jasmi,GrandMaster 528 LP
6.6/4.6/7.4,AD Carry,Wins: 141 (57.1%),7.92,469.62,tukaan#tukan,Challenger 855 LP
1.5/5.7/15.3,Support,Wins: 215 (54.8%),2.62,312.5,Biotic#123,GrandMaster 763 LP
2.4/4.9/13.9,Support,Wins: 195 (54.8%),0.9800000000000001,290.26000000000005,Veignorem#EUW,Challenger 785 LP
2.9/4.9/12.5,Support,Wins: 61 (58.1%),5.08,401.78000000000003,c0nd#BR1,Master 156 LP
6.9/5.6/3.8,Top,Wins: 64 (52.9%),7.359999999999999,421.6,Il METATRON lI#BR1,Diamond I 19 LP
5.0/5.6/10.7,Jungler,Wins: 76 (56.3%),4.94,392.34000000000003,Susaena#BR1,Diamond I 14 LP
6.9/6.2/9.5,Jungler,Wins: 78 (49.7%),6.840000000000001,436.8,Minerva#BR1,Diamond I 29 LP
10.7/4.7/5.5,Mid,Wins: 31 (67.4%),7.26,511.28000000000003,Tayanashi#nwjns,Master 63 LP
7.1/5.6/6.1,Mid,Wins: 80 (51.3%),6.780000000000001,458.14,Eu Como A manga#TUpai,Master 26 LP
7.8/5.1/7.4,AD Carry,Wins: 27 (57.4%),5.92,560.9000000000001,слезы#один,Diamond I 43 LP
6.9/4.3/6.9,AD Carry,Wins: 106 (60.6%),7.459999999999999,425.03999999999996,Silva o miôzin 2#BR1,Diamond I 75 LP
4.7/6.5/12.0,Support,Wins: 78 (47.9%),3.6,357.78000000000003,scudeller#BR1,Diamond II 86 LP
2.3/5.7/14.2,Support,Wins: 33 (50.8%),4.3,529.0,MajorKaior#BR1,Diamond II 13 LP
7.4/6.2/7.7,Jungler,Wins: 161 (52.6%),7.18,444.36,Darshan#55555,GrandMaster 267 LP
4.7/3.9/3.9,Top,Wins: 161 (53.5%),5.76,494.43999999999994,Canthus#000,GrandMaster 341 LP
6.7/3.8/7.1,Jungler,Wins: 176 (52.2%),7.32,444.03999999999996,Maxander#NA1,Challenger 560 LP
9.6/5.7/8.7,Jungler,Wins: 71 (68.3%),7.06,472.34,长坂坡#子龙66,GrandMaster 378 LP
5.5/4.2/7.0,Top,Wins: 113 (56.8%),6.7,422.82,ON TOP#FIRST,GrandMaster 610 LP
6.3/5.7/7.8,Mid,Wins: 87 (55.1%),5.06,481.2200000000001,Brube#Gap,GrandMaster 270 LP
7.2/5.8/6.5,AD Carry,Wins: 61 (54.0%),7.62,470.7,내 과거의 흔적#One,Master 103 LP
7.2/4.9/8.3,AD Carry,Wins: 106 (58.2%),7.76,513.24,ADumper#支配에스,Master 302 LP
2.0/5.6/13.5,Support,Wins: 122 (49.8%),1.02,298.54,Gerrard#NA1,Diamond I 56 LP
3.1/5.3/13.1,Support,Wins: 123 (57.5%),1.2599999999999998,318.32,Biofrost#23974,GrandMaster 492 LP
6.5/5.7/5.3,Top,Wins: 84 (59.2%),7.76,479.1,Phymini#GOAT,GrandMaster 501 LP
5.9/4.5/5.4,Top,Wins: 219 (57.8%),6.6,527.9799999999999,WanWanovo#Fiora,Challenger 917 LP
5.9/4.2/6.2,Jungler,Wins: 68 (55.4%),6.9,413.3,Shen Hu Xi#NA1,GrandMaster 193 LP
6.3/5.2/9.0,Jungler,Wins: 143 (54.6%),6.82,441.32,Potluck#swag,Challenger 539 LP
8.1/4.7/9.6,Jungler,Wins: 80 (73.4%),7.1,465.14,blaberfish2#NA1,Challenger 1081 LP
6.2/4.5/6.8,Mid,Wins: 108 (57.8%),6.6,403.34000000000003,ck286#pris,Challenger 636 LP
6.6/4.2/6.6,AD Carry,Wins: 145 (57.5%),8.92,475.4799999999999,Doublelift#NA1,Challenger 1116 LP
7.5/6.0/7.5,AD Carry,Wins: 144 (57.4%),7.5,470.0799999999999,Seishiro Nagi#2002,Challenger 425 LP
3.0/5.3/13.4,Support,Wins: 145 (60.2%),1.2,310.9,TL Honda CoreJJ#1123,Challenger 1191 LP
6.6/4.0/4.8,Top,Wins: 200 (55.1%),7.260000000000001,416.28000000000003,chickenmaxxer1#bean,Challenger 1012 LP
7.7/6.6/5.8,Top,Wins: 128 (53.1%),6.279999999999999,443.08000000000004,Gnar#BR1,Challenger 252 LP
6.2/4.9/6.8,Top,Wins: 116 (60.7%),7.44,443.62,CRIA DE IPANEMA#PIT,Challenger 824 LP
8.6/5.0/8.6,Jungler,Wins: 91 (63.4%),5.860000000000001,444.34,Sací Perêrê#BR1,Challenger 811 LP
6.5/4.2/11.0,Jungler,Wins: 88 (61.1%),6.639999999999999,432.64000000000004,Jungle v2#BR1,Challenger 599 LP
5.8/5.1/6.2,Mid,Wins: 135 (57.3%),6.08,442.26000000000005,iMaaasTeR#BR1,GrandMaster 585 LP
6.8/5.3/6.9,Mid,Wins: 135 (58.2%),7.92,475.4599999999999,neyzz#999,Challenger 810 LP
9.0/5.1/6.5,Mid,Wins: 73 (67.6%),4.880000000000001,451.82,timeless#playb,GrandMaster 580 LP
10.7/3.7/5.9,Mid,Wins: 49 (68.1%),7.5,463.29999999999995,DOOMKING WITCH#6757,Master 361 LP
5.0/4.8/13.7,Support,Wins: 98 (69.5%),2.32,362.36,zay#BR1,Challenger 1022 LP
1.9/5.4/16.1,Support,Wins: 122 (56.7%),1.7399999999999998,312.7,Marivaldo#BR1,GrandMaster 517 LP
5.0/4.2/6.3,Top,Wins: 218 (53.6%),7.140000000000001,436.5,rref#NA1,GrandMaster 264 LP
3.8/5.0/8.7,Top,Wins: 131 (56.0%),3.7499999999999996,296.90000000000003,Paklaiton#NA1,Challenger 640 LP
11.7/3.9/8.4,Jungler,Wins: 112 (74.2%),6.6,441.18,ttv nyx1v9#nyx,Challenger 900 LP
7.5/4.9/7.4,Jungler,Wins: 129 (56.9%),7.06,480.9,Keklez#NA1,GrandMaster 526 LP
10.6/4.4/6.6,Jungler,Wins: 101 (69.7%),7.42,504.4,Sheiden3#NA1,Challenger 1321 LP
6.3/4.3/5.6,Mid,Wins: 102 (58.6%),8.260000000000002,476.68,WorldConquer#天下無双,GrandMaster 601 LP
5.7/4.0/7.9,AD Carry,Wins: 90 (57.7%),7.860000000000001,444.4,Bazz#99999,Challenger 440 LP
6.5/5.3/9.7,AD Carry,Wins: 178 (59.9%),7.76,471.6,Sushee#NA1,Challenger 1472 LP
3.1/4.8/12.5,Support,Wins: 224 (52.0%),1.0,309.73999999999995,DUMDUM#OBLOC,Challenger 771 LP
2.8/5.4/13.4,Support,Wins: 105 (55.3%),2.0599999999999996,343.65999999999997,Sinon#Ex6,GrandMaster 411 LP
6.6/4.6/7.4,AD Carry,Wins: 141 (57.1%),7.92,469.62,tukaan#tukan,Challenger 855 LP
4.1/4.2/6.4,Top,Wins: 138 (55.9%),6.640000000000001,389.62,31536000#ZIZON,GrandMaster 675 LP
6.1/3.9/9.4,Jungler,Wins: 167 (58.4%),5.5200000000000005,409.2,IdleFiend#123,Challenger 807 LP
6.7/4.6/7.0,Mid,Wins: 154 (57.5%),8.08,466.26000000000005,Shrimp Shark#000,Challenger 888 LP
5.8/3.8/7.5,Mid,Wins: 212 (53.7%),8.26,449.98,Zhuo Ding#ARC,Challenger 935 LP
6.7/5.1/7.2,Mid,Wins: 197 (54.7%),7.5200000000000005,444.9799999999999,Bollito de Cacao#EUW,Challenger 835 LP
6.6/4.9/7.8,AD Carry,Wins: 183 (56.1%),8.16,472.0,supp is weak XD#EUW,Challenger 830 LP
6.9/4.6/8.4,AD Carry,Wins: 265 (56.3%),7.859999999999999,467.7,Antonio#FORS,Challenger 1132 LP
7.7/5.4/8.6,AD Carry,Wins: 101 (64.7%),6.7,467.34000000000003,hahahahah#6206,Challenger 956 LP
1.8/4.5/16.1,Support,Wins: 70 (66.7%),2.32,324.06000000000006,support enjoyer#janna,GrandMaster 531 LP
5.0/4.8/6.1,Top,Wins: 118 (59.0%),7.720000000000001,452.43999999999994,StarScreen#1702,Challenger 805 LP
4.6/3.6/4.4,Top,Wins: 110 (59.8%),7.76,419.62,TwTv stefankolol#YGYNG,GrandMaster 565 LP
2.9/5.5/13.6,Support,Wins: 268 (53.0%),1.04,312.52,Desmond Benjamin#nudli,Challenger 838 LP
7.4/5.3/8.8,Jungler,Wins: 119 (56.7%),6.459999999999999,431.14000000000004,ernstar#butz,Master 516 LP
12.8/5.9/6.8,Mid,Wins: 89 (69.5%),5.380000000000001,550.2199999999999,catherine#x0x0,Master 391 LP
5.8/3.7/6.8,Mid,Wins: 123 (55.7%),7.659999999999999,437.4,Godskin Apostle#EUW,Challenger 711 LP
6.0/4.2/7.5,AD Carry,Wins: 163 (51.1%),6.7,448.56000000000006,Xelar#1234,GrandMaster 497 LP
2.8/5.5/13.9,Support,Wins: 332 (52.8%),1.04,302.46,Paixdia#Supp,Challenger 873 LP
2.4/4.6/15.1,Support,Wins: 306 (54.6%),1.1199999999999999,306.94,lft Lekcyc#111,Challenger 1176 LP
2.3/3.6/13.7,Support,Wins: 128 (55.9%),3.72,354.24000000000007,Fabi0o#44444,GrandMaster 677 LP
5.3/5.3/4.0,Top,Wins: 136 (52.5%),5.62,447.56000000000006,Fox Colt7#NA1,GrandMaster 178 LP
6.3/4.8/6.0,Top,Wins: 162 (55.3%),7.0600000000000005,427.58000000000004,foj#2005,Challenger 628 LP
8.8/5.0/7.5,Jungler,Wins: 130 (59.0%),7.2,495.2,kano#chama,GrandMaster 333 LP
9.5/4.3/7.6,Jungler,Wins: 83 (83.8%),5.14,522.7,LordFarquad#LORD,Master 183 LP
6.3/5.7/7.8,Mid,Wins: 87 (55.1%),5.06,481.2200000000001,Brube#Gap,GrandMaster 251 LP
7.9/2.7/3.5,Mid,Wins: 43 (93.5%),8.033333333333333,493.4666666666667,geleegelee#NA1,Master 218 LP
6.4/4.4/6.5,AD Carry,Wins: 145 (56.4%),8.419999999999998,486.2,tickle#brug,Challenger 696 LP
3.9/4.7/8.2,AD Carry,Wins: 133 (60.2%),6.340000000000001,415.86,Bauxntack#4319,Master 453 LP
3.1/5.3/13.1,Support,Wins: 123 (57.5%),1.2599999999999998,318.32,Biofrost#23974,GrandMaster 492 LP
2.0/3.8/13.7,Support,Wins: 134 (55.6%),0.96,304.21999999999997,Afflictive#藍月なくる,Challenger 582 LP
6.2/4.9/6.8,Top,Wins: 116 (60.9%),7.44,443.64000000000004,CRIA DE IPANEMA#PIT,Challenger 824 LP
6.3/4.7/5.9,Top,Wins: 277 (55.0%),8.18,459.52,LOS SuperCleber#CBLol,Challenger 1258 LP
7.1/4.3/9.7,Jungler,Wins: 129 (62.9%),6.539999999999999,452.3,soloq player#noob,Challenger 1514 LP
8.5/5.7/9.1,Jungler,Wins: 328 (53.5%),6.220000000000001,448.56000000000006,paiN Tatu#10y,Challenger 1454 LP
6.1/4.1/6.7,Mid,Wins: 268 (54.5%),8.18,453.86,Namiru#BR1,Challenger 1309 LP
9.1/4.9/10.3,Jungler,Wins: 79 (69.3%),7.32,488.96000000000004,Ancrath#BR2,Challenger 833 LP
6.7/5.1/8.0,Mid,Wins: 164 (57.1%),7.92,470.34,BIRD KILL WORM#1111,Challenger 1030 LP
9.6/8.0/7.6,AD Carry,Wins: 263 (56.2%),8.22,538.9599999999999,Brance#Branc,Challenger 1720 LP
4.5/5.5/14.8,Support,Wins: 125 (62.5%),1.9799999999999998,372.1,frosty#KR3,Challenger 1402 LP
2.8/6.5/14.6,Support,Wins: 278 (54.1%),0.9,306.76000000000005,momochi#grind,Challenger 1356 LP
6.3/6.8/6.5,Top,Wins: 137 (56.1%),7.12,434.67999999999995,커플나가디져라#커나디,Master 12 LP
6.3/4.9/6.4,Top,Wins: 99 (53.8%),6.319999999999999,401.62,Ielianainett#BR1,Master 199 LP
6.1/3.6/11.0,Jungler,Wins: 63 (69.2%),5.86,481.64000000000004,undebal 11#maluk,GrandMaster 458 LP
8.8/6.4/7.7,Jungler,Wins: 58 (54.2%),5.779999999999999,482.46000000000004,Little Unluck#charl,Challenger 138 LP
5.2/6.2/10.5,Mid,Wins: 118 (52.7%),3.5799999999999996,330.5,SIider#BR1,Diamond I 59 LP
6.9/6.2/9.5,Jungler,Wins: 78 (49.7%),6.840000000000001,436.8,Minerva#BR1,Master 29 LP
10.2/5.1/6.7,Jungler,Wins: 13 (68.4%),3.6800000000000006,663.6800000000001,kirin#0666,Diamond I 22 LP
7.4/5.1/7.8,AD Carry,Wins: 172 (52.0%),8.32,483.82,Percy#357,Master 84 LP
2.2/4.1/18.4,Support,Wins: 11 (78.6%),2.5199999999999996,646.9599999999999,Hexie#0000,Challenger 98 LP
2.2/6.2/15.5,Support,Wins: 64 (62.7%),2.82,367.64,Rerdy#SKTT1,Diamond I 78 LP
5.3/4.7/6.2,Top,Wins: 232 (56.2%),7.2,422.62,Spoodersussi#1352,Challenger 1070 LP
4.9/5.0/6.6,Top,Wins: 177 (54.8%),7.44,424.25999999999993,waterenjoyer123#EUW,Challenger 804 LP
7.1/4.6/9.1,Jungler,Wins: 173 (55.8%),6.779999999999999,453.76000000000005,owlonsky#win,Challenger 767 LP
6.7/5.3/8.4,Jungler,Wins: 262 (54.0%),6.92,437.4599999999999,DenSygeKamel69#EUW,Challenger 1053 LP
6.6/4.0/6.3,Mid,Wins: 184 (54.3%),8.42,463.18,Mazs#EUW,GrandMaster 687 LP
6.9/4.2/7.5,Mid,Wins: 106 (59.9%),7.959999999999999,463.96000000000004,Yuqi#Giant,Challenger 726 LP
6.6/4.6/7.4,AD Carry,Wins: 141 (57.1%),7.92,469.62,tukaan#tukan,Challenger 855 LP
6.6/4.9/7.8,AD Carry,Wins: 183 (56.1%),8.16,472.0,supp is weak XD#EUW,Challenger 830 LP
6.7/4.6/7.0,Mid,Wins: 154 (57.5%),8.08,466.26000000000005,Shrimp Shark#000,Challenger 888 LP
1.5/4.3/13.9,Support,Wins: 127 (56.2%),0.8600000000000001,283.64,TwTv Kronixs4#SBS,GrandMaster 620 LP
6.6/4.0/4.8,Top,Wins: 200 (55.1%),7.260000000000001,416.28000000000003,chickenmaxxer1#bean,Challenger 1012 LP
6.0/4.7/6.9,Mid,Wins: 98 (60.1%),7.92,434.4799999999999,asdzxcqwe#1543,Challenger 694 LP
6.1/5.1/9.0,Jungler,Wins: 131 (60.6%),5.840000000000001,550.16,Nikkone#NA1,Challenger 957 LP
8.1/4.7/9.6,Jungler,Wins: 80 (73.4%),7.1,465.14,blaberfish2#NA1,Challenger 1081 LP
4.6/6.0/8.3,AD Carry,Wins: 256 (51.1%),4.040000000000001,343.58,Proosia#charm,GrandMaster 440 LP
5.3/5.2/9.0,Mid,Wins: 143 (56.3%),6.5,443.52,AlphaWolffy#NA1,Challenger 719 LP
6.6/4.2/6.6,AD Carry,Wins: 145 (57.5%),8.92,475.4799999999999,Doublelift#NA1,Challenger 1116 LP
7.3/5.6/7.0,AD Carry,Wins: 211 (53.8%),7.38,490.46000000000004,melke#0001,Challenger 794 LP
1.8/6.1/14.9,Support,Wins: 145 (57.1%),1.0,293.66,Kral Only35#03535,Challenger 1071 LP
3.0/5.3/13.4,Support,Wins: 145 (59.9%),1.2,310.9,TL Honda CoreJJ#1123,Challenger 1172 LP
5.1/4.2/5.6,Top,Wins: 89 (60.5%),7.42,423.17999999999995,抖音薇信tonytoppwd#pwdd,Master 541 LP
6.4/5.5/6.1,Top,Wins: 85 (59.4%),7.260000000000001,461.1,Maguyusi#NA1,Challenger 581 LP
10.0/5.2/7.5,Jungler,Wins: 60 (76.9%),7.233333333333334,445.5,任星远#sky,Master 560 LP
7.2/3.1/8.7,Jungler,Wins: 52 (71.2%),7.0200000000000005,441.96000000000004,KryRa#NA1,GrandMaster 535 LP
4.7/4.4/5.3,Mid,Wins: 174 (58.8%),7.499999999999998,423.86,NPC#150ms,Challenger 753 LP
